id,title,poster,director,cast,genre,nation,running_time,release_date,ratings,synopsis,keyword,status,avg_grade,viewer,cnt_click
179181,지푸라기라도 잡고 싶은 짐승들,https://movie-phinf.pstatic.net/20200211_156/1581402209718zyQ9B_JPEG/movie_image.jpg,김용훈,전도연|정우성|배성우,범죄|스릴러,대한민국,108.0,20200219,청소년 관람불가,"[모든 것은 돈 가방과 함께 시작되었다.]  사라진 애인 때문에 사채 빚에 시달리며 한 탕을 꿈꾸는 태영. 아르바이트로 가족의 생계를 이어가는 가장 중만. 과거를 지우고 새 인생을 살기 위해 남의 것을 탐하는 연희.  벼랑 끝에 몰린 그들 앞에 거액의 돈 가방이 나타나고, 마지막 기회라 믿으며 돈 가방을 쫓는 그들에게 예기치 못한 사건들이 발생한다.  [“큰돈 들어왔을 땐 아무도 믿음 안돼”]  고리대금업자 박사장, 빚 때문에 가정이 무너진 미란, 불법체류자 진태, 가족의 생계가 먼저인 영선, 기억을 잃은 순자까지...  절박한 상황 속 서로 속고 속이며 돈 가방을 쫓는 그들은 인생을 바꿀 수 있는 마지막 한탕을 계획한다.",고리대금업|박사|때문|가정|미란,0,4.8,48,0
179301,속물들,https://movie-phinf.pstatic.net/20191115_15/1573797839233N2X80_JPEG/movie_image.jpg,신아가,유다인|심희섭|송재림,드라마,대한민국,107.0,20191212,15세 관람가,"속을 알 수 없는 그들
서로를 속이고, 밟고, 까발리며 얻고자 하는 욕망의 민낯!애인 김형중(심희섭)과 동거중인 미술작가 선우정(유다인)은 동료 작가의 작품을 베끼다시피 모사한 작품에 떡하니 <표절1, 2, 3, 4...>란 제목을 붙여놓고 '차용미술’이란 말로 포장해 팔아먹고 산다. 원작자들로부터 소송이 끊이지 않는 그녀에게 큐레이터 서진호(송재림)는 촉망받는 작가들만 참여한다는 유민 미술관 특별전을 제안하며 잠자리까지 갖는다. 이런 우정 앞에 고등학교 동창 탁소영(옥자연)이 나타난다. 소영은 우정의 양다리 비밀을 빌미로 우정의 애인을 꼬셔주겠다는 제안을 하고, 세 사람의 이상한 동거가 시작된다. 한편, 형중은 이 사실을 덮어둔 채 유민 미술관 팀장으로 들어가 선우정, 서진호를 압박한다. 원하는 속내를 감춘 네 사람, 그리고 총감독 유지현(유재명)까지 유민 미술관에 모여들며 날카로운 신경전을 펼치게 되는데...",우정|작가|유민|미술관|애인,0,5.5,46,0
179302,카센타,https://movie-phinf.pstatic.net/20191028_280/15722381591556yX9b_JPEG/movie_image.jpg,하윤재,박용우|조은지,범죄|코미디,대한민국,97.0,20191127,15세 관람가,"파리 날리는 국도변 카센터를 운영하는 재구와 순영 부부(박용우, 조은지).  어느 날부터 타이어가 펑크 난 차량이 부쩍 늘어나게 되고 재구는 이것이 인근 공사현장을 오가는 트럭에서 떨어진 금속 조각 때문인 걸 알게 된다. 순간 재구는 떨어진 금속 조각과 펑크 난 타이어 그리고 주머니를 채운 지폐를 보며 기발하고 수상한 계획을 세우게 된다.  재구는 계획적으로 도로에 금속 조각을 뿌려 타이어 펑크를 유도하고, 펑크 난 차들이 카센타에 줄을 이으며 돈을 벌게 된다. 남편의 수상한 영업을 몰랐던 순영은 처음에는 말리지만 수중에 돈이 쌓이자 더 적극적으로 계획에 동참하며 도로에 못을 박자고 제안을 하게 되는데…  빵.꾸.환.영. 한밤중, 이들의 생계형 범죄 영업이 시작된다!",펑크|타이어|금속|조각|계획,0,9.1,49,0
179306,선희와 슬기,https://movie-phinf.pstatic.net/20190312_71/1552351756799wHp8i_JPEG/movie_image.jpg,박영주,정다은,드라마,대한민국,70.0,20190327,12세 관람가,"“제 이름은 선희입니다.""
 18살 ‘선희’는 친구들의 관심을 끌기 위해 거짓말을 시작한다.
 그러나 작은 거짓말은 친구의 자살을 부르게 되고, 
 ‘선희’는 커다란 죄책감을 느끼게 되는데...
 
 “제 이름은 슬기입니다.”
 아무도 자신을 모르는 곳으로 떠난 ‘선희’는 
 모범생 ‘슬기’로 새로운 인생을 살기로 하는데…",친구|거짓말|이름|선희|18,0,8.0,44,0
179307,벌새,https://movie-phinf.pstatic.net/20190805_121/1564969695835Iq9Qc_JPEG/movie_image.jpg,김보라,박지후|김새벽,드라마,대한민국,138.0,20190829,15세 관람가,"나는 이 세계가 궁금했다1994년, 알 수 없는 거대한 세계와 마주한 14살 ‘은희’의 아주- 보편적이고 가장- 찬란한 기억의 이야기",세계|1994년|마주|14|의아,0,9.3,50,0
179310,호흡,https://movie-phinf.pstatic.net/20191203_174/1575350832730B8BJf_JPEG/movie_image.jpg,권만기,윤지혜|김대건,드라마,대한민국,104.0,20191219,15세 관람가,"“나 걔 만났어. 민구. 우리가 유괴했던 걔.”아이를 납치했던 자신의 범죄에 짓눌려 사는 ‘정주’ 납치되었던 그날 이후로 인생이 무너져 내린 ‘민구’ 다시 마주친 두 사람, 끊어질 듯 끊어지지 않는 악연의 소용돌이.",납치|아이|자신|범죄|그날,0,6.8,45,0
179392,영하의 바람,https://movie-phinf.pstatic.net/20191022_142/1571718697856t1I2N_JPEG/movie_image.jpg,김유리,권한솔|옥수분|신동미,드라마,대한민국,110.0,20191114,12세 관람가,"혼자 버려진 12살, 혼자 남겨진 15살, 혼자 사라진 19살, 언젠가는 자신에게도 따뜻한 바람이 불어오길 바라는 ‘영하’의 일기",혼자|버려진|12|15|19,0,8.9,47,0
179393,계절과 계절 사이,https://movie-phinf.pstatic.net/20190919_247/15688840921751VtoH_JPEG/movie_image.jpg,김준식,이영진|윤혜리,드라마|멜로/로맨스,대한민국,98.0,20191003,15세 관람가,"“스스로 빛나고 싶었나 봐요
그걸 이제 알게 되네요”비밀을 간직한 채/파혼 후 소도시로 내려와 카페를 운영하는 해수(이영진) 타인의 시선에 굴하지 않고 자신의 감정에 솔직한 여고생 예진(윤혜리)을 만난다 같은 공간, 반복되는 만남 속에서 봄 햇살의 온기만큼 따스해지는 감정의 온도 그녀들의 일상은 기적 같은 행복으로 바뀌고 나의 존재가 누군가에게 위로가 될 수 있다는 기쁨을 알게 된 그 때 한 발자국 더 다가가던 그 때, 새로운 ‘상처’가 두 사람을 향해 다가오는데  두 사람이 전해줄 상처를 위로하는 방법은 무엇일까",감정|위로|사람|스스로|이제,0,8.7,33,0
179394,나는보리,https://movie-phinf.pstatic.net/20200416_24/1587010149888p3TDs_JPEG/movie_image.jpg,김진유,김아송|이린하|곽진석,드라마|가족,대한민국,110.0,20200521,전체 관람가,"“들리지 않으면 가까워질까요?”바닷마을에 사는 열한 살 소녀, 보리는 가족 중 유일하게 들을 수 있다. 초등학생이 된 보리는 말로 하는 대화가 점점 더 익숙해지고 수어로 소통하는 가족들 사이에서 외로움을 느끼게 되는데…  소리를 잃고 싶은 아이, 보리의 특별한 소원이 시작된다!",보리|가족|마을|열한|소녀,0,9.5,46,0
179395,멀리가지마라,https://movie-phinf.pstatic.net/20210210_143/1612932739284HNv7q_JPEG/movie_image.jpg,박현용,손병호|손진환,범죄|코미디,대한민국,75.0,20210304,15세 관람가,"아버지의 20억 유산 상속을 위해 모인 가족.
 저마다 상속액에 불만을 터트리고 있을 무렵,
 아이를 살리고 싶으면 20억을 준비하라는 유괴범의 협박전화가 걸려오는데…
 
 점잖은 가족의 민낯을 까발리는 K-가족 막장극",가족|20억|상속|아버지|유산,0,8.1,46,0
179397,보희와 녹양,https://movie-phinf.pstatic.net/20190509_216/1557364633255k4rRl_JPEG/movie_image.jpg,안주영,안지호|김주아|서현우,드라마,대한민국,99.0,20190529,12세 관람가,"""꼭 뭘 해야 돼? 찾고 싶어서 찾는 거지!""모든 것이 두렵고 어려운 소심한 중학생 보희와,  두려운 것 하나 없는 씩씩하고 당찬 녹양. 한날한시에 태어난 둘도 없는 단짝★절친★베프  보희와 녹양의 좌충우돌 모험이 시작된다!",모든|중학생|하나|한시|단짝,0,9.7,50,0
179398,메기,https://movie-phinf.pstatic.net/20190903_89/1567472276429VUl4Y_JPEG/movie_image.jpg,이옥섭,이주영|문소리|구교환,드라마|미스터리|코미디,대한민국,89.0,20190926,15세 관람가,"“사람들은 왜 서로를 의심할까요?”이 곳은 마리아 사랑병원. 오늘은 민망한 엑스레이 사진 한 장으로 병원이 발칵 뒤집혔어요! 세상에! 저를 가장 좋아하는 간호사 윤영 씨는 소문의 주인공이 자신과 남자친구일지도 모른다고 의심하고 있어요  과연 윤영 씨는 이 의심의 구덩이에서 빠져나올 수 있을까요?  아, 제 소개가 늦었네요. 저는 메기입니다.",병원|윤영|의심|마리아|사랑,0,9.2,47,0
179399,기도하는 남자,https://movie-phinf.pstatic.net/20210324_115/1616551468723GErqJ_JPEG/movie_image.jpg,강동헌,박혁권|류현경|남기애,드라마|범죄,대한민국,95.0,20200220,15세 관람가,"지독한 경제난 속에서 개척교회를 운영 중인 목사 ‘태욱’(박혁권)은 설상가상으로  아내 ‘정인’(류현경)으로부터 장모(남기애)의 수술비가 급히 필요하다는 이야기를 전해 듣는다.  극한의 상황 속에서 태욱과 정인은 각기 다른 선택의 기로에 놓이고, 믿음에 어긋나는 상상 속에서 그들은 처절하게 갈등하는데…  우리를 시험에 들게 하지 마시옵고, 다만 악에서 구하시옵소서",경제|개척|교회|운영|중인,0,9.6,45,0
179406,정글 크루즈,https://movie-phinf.pstatic.net/20210715_64/1626327374894hunxa_JPEG/movie_image.jpg,자움 콜렛 세라,드웨인 존슨|에밀리 블런트,액션|모험,미국,127.0,20210728,12세 관람가,"<캐리비안의 해적> 디즈니 제작! 이번엔 아마존이다!미지의 세계 아마존에서 관광객들에게 최고의 스릴을 선사하는 재치 넘치는 크루즈 선장 프랭크(드웨인 존슨).  고대 아마존의 전설을 쫓아 영국에서 온 식물 탐험가 릴리 박사(에밀리 블런트)가 의학의 미래를 바꿀 치유의 나무를 찾는 여정에 함께 할 것을 제안하면서, 순탄치 않은 모험을 시작하게 된다.  달라도 너무 다른 두 사람은 아름답지만 온갖 위험이 도사리는 열대우림으로 함께 모험을 떠나고 수많은 역경과 초자연적인 힘을 마주하게 된다.  고대 나무에 얽힌 비밀이 드러날수록 릴리와 프랭크는 더욱더 커다란 위험에 처하고 인류의 운명도 위태로워지는데…  전설을 믿는다면 저주도 믿어야 한다!",아마존|프랭크|전설|릴리|나무,0,7.6,44,0
179414,기억의 전쟁,https://movie-phinf.pstatic.net/20210128_72/1611825560573DgOdh_JPEG/movie_image.jpg,이길보라,응우옌 티 탄|응우옌 럽|딘 껌,다큐멘터리,대한민국,79.0,20200227,12세 관람가,"그곳엔 우리가 기억하지 못하는 이야기들이 있다화려한 휴양도시 베트남 다낭에서 20분이면 닿는 마을, 매년 음력 2월이면 마을 곳곳에 향이 피워진다. 1968년, 한날 한시에 죽은 마을 주민들을 위해 살아남은 이들은 위령비를 세우고 50여 년간 제사를 지내왔다.  “내가 똑똑히 봤어. 한국군이었어”  그날의 사건으로 가족들을 모두 잃은 탄 아주머니, 그날의 현장을 똑똑히 목격한 껌 아저씨, 그날 이후 전쟁의 흔적으로 두 눈을 잃은 럽 아저씨는 지금껏 숨겨온 기억을 꺼낸다.",마을|그날|기억|아저씨|우리,0,7.6,25,0
179415,백두 번째 구름,https://movie-phinf.pstatic.net/20191216_106/1576460790934vQhLj_JPEG/movie_image.jpg,정성일,임권택,다큐멘터리,대한민국,166.0,20191226,12세 관람가,"임권택 감독은 101번째 영화 <달빛 길어올리기>를 찍은 후, 몇 편의 영화를 준비했지만 모두 떠나 보내며 다섯 해를 기다렸다.  2012년 첫날, 임권택 감독은 김훈의 소설을 각색한 102번째 영화 <화장>의 촬영을 드디어 시작한다. 이 영화는 그 촬영의 현장에 처음부터 끝까지 머물면서 대가의 연출 비밀을 지켜본다. <백두 번째 구름>은 영화 촬영이 시작되기까지의 기다림을 다룬 <녹차의 중력>과 짝을 이룬다.",임권택|감독|101|영화,0,3.5,8,0
179416,녹차의 중력,https://movie-phinf.pstatic.net/20191113_215/1573635987742yjO0m_JPEG/movie_image.jpg,정성일,임권택,다큐멘터리,대한민국,130.0,20191128,전체 관람가,"어느 무더운 여름날, 정성일은 임권택 감독을 찾아 뵙고  영화 현장에 관한 다큐멘터리를 만들고 싶다고 말한다.  허락을 받았지만, 기다리던 영화를 감독은 여러 가지 이유로 덮는다.   임권택 감독은 그저 조용히 다음 영화를 다시 기다릴 뿐이다.  1962년에 첫 번째 영화를 찍고, 그런 다음 101편의 영화를 만든 이 한국 영화의 대가에게도 다음 영화를 찍는 것은 매번 힘겨운 일. 임권택 감독은 세상 속에서 중력을 유지하면서 한 그루 나무처럼 거기 머문다.  바람은 쉬지 않고 나무를 흔든다. 해가 바뀌고 계절이 바뀐다. 그런데도 뜨거운 녹차 한 잔을 마시듯이 기다린다.   그런 다음 어느 겨울 1월 1일, 102번째 영화 촬영을 시작한다. 그저 녹차를 마시는 것만 같은 그 기다림의 시간을 함께 하면서 그 곁에 머물며 그 마음을 느껴본다.",영화|감독|다음|임권택|나무,0,7.0,4,0
179420,라스트 씬,https://movie-phinf.pstatic.net/20191122_67/1574389873512V1xgX_JPEG/movie_image.jpg,박배일,정보없음,다큐멘터리,대한민국,90.0,20191212,전체 관람가,“좌석 하나하나에 우리들의 기억이 담겨 있어요”부산의 어느 좁은 골목 끝에는 작은 극장이 오랫동안 자리하고 있다. 극장의 빛을 기록하고 영화를 상영해온 이들의 하루는 어제와 같이 오늘도 조용히 흘러간다. 10년간 지켜온 극장의 마지막 날을 앞둔 이들의 얼굴엔 피로가 내려앉았다. 소중한 공간과의 이별을 앞두고 영화는 이 곳과 사정이 다르지 않은 극장으로 짧은 여행을 떠난다.,극장|영화|부산|골목|자리,0,7.9,8,0
179461,마왕의 딸 이리샤,https://movie-phinf.pstatic.net/20190830_290/1567128998572qg1Jl_JPEG/movie_image.jpg,장형윤,천우희|심희섭,애니메이션,대한민국,83.0,20190926,전체 관람가,"마법으로 기억을 잃은 채 평범한 고등학생으로 살아가던 ‘이리샤’는  친구 ‘진석’의 빼앗긴 영혼을 되찾기 위해 우연히 요정 세계로 떠난다. 그곳에서 비밀스러운 ‘개구리’, 기타 요정 ‘로비’를 만나고, 가짜 마왕으로 인해 요정 세계가 위험에 빠졌다는 사실을 알게 되는데…  현실과 요정 세계를 넘나드는 신비로운 모험이 시작된다!",요정|세계|마법|기억|고등학생,0,4.3,50,0
179481,호텔 레이크,https://movie-phinf.pstatic.net/20200429_286/1588126258454jGl5k_JPEG/movie_image.jpg,윤은경,이세영|박지영|박효주,공포,대한민국,101.0,20200429,15세 관람가,동생을 맡기기 위해 호텔 레이크를 찾아간 ‘유미’ 두 자매를 가족처럼 반기는 호텔 레이크 사장 ‘경선’ 이상한 이야기만 늘어 놓는 유일한 메이드 ‘예린’  호텔 레이크에서는 절대 위를 올려다보지 말 것 절대 혼자 돌아다니지 말 것 절대 405호에 들어가지 말 것,호텔|레이크|절대|동생|자매,0,4.4,45,0
